source,title,url,published,description
njcom,"N.J. girls track & field sectionals, 2026: Preview & prediction for Central, Group 4 meet",https://www.nj.com/highschoolsports/2026/05/nj-girls-track-field-sectionals-2026-preview-prediction-for-central-group-4-meet.html,"Wed, 13 May 2026 18:30:00 +0000","Here's everything you need to know ahead of the Central, Group 4 girls sectional meet at Hillsborough."
njcom,N.J. baseball Group & conference rankings for May 13,https://www.nj.com/highschoolsports/2026/05/nj-baseball-group-conference-rankings-for-may-13.html,"Wed, 13 May 2026 18:30:00 +0000",These are the top 10 baseball teams in each Group and conference through May 12.
newyorkupstate,Country singer goes turkey hunting in Upstate NY on break from tour,https://www.newyorkupstate.com/entertainment/2026/05/country-singer-goes-turkey-hunting-in-upstate-ny-on-break-from-tour.html,"Wed, 13 May 2026 18:29:42 +0000","“Hell of a start to chasing turkeys,"" he said."
syracuse,Country singer goes turkey hunting in Upstate NY on break from tour,https://www.syracuse.com/entertainment/2026/05/country-singer-goes-turkey-hunting-in-upstate-ny-on-break-from-tour.html,"Wed, 13 May 2026 18:29:42 +0000","“Hell of a start to chasing turkeys,"" he said."
cleveland,"Stephen Vogt’s lineup shake up aimed at slumping Kwan, Ramirez: Guardians takeaways",https://www.cleveland.com/guardians/2026/05/stephen-vogts-lineup-shake-up-aimed-at-slumping-kwan-ramirez-guardians-takeaways.html,"Wed, 13 May 2026 18:28:49 +0000",Manager Stephen Vogt tries to reach slumping stars with lineup shake up.
masslive,"Red Sox lineup: Regular sits, Masataka Yoshida in LF, Willson Contreras returns",https://www.masslive.com/redsox/2026/05/red-sox-lineup-regular-sits-masataka-yoshida-in-lf-willson-contreras-returns.html,"Wed, 13 May 2026 18:28:49 +0000",Willson Contreras is back in the Boston Red Sox’ lineup Wednesday against the Phillies.
masslive,Authorities identify woman killed in Central Mass. house fire,https://www.masslive.com/centralmass/2026/05/authorities-identify-woman-killed-in-pepperell-house-fire.html,"Wed, 13 May 2026 18:28:17 +0000",A woman who was killed in a fire at her Central Massachusetts home earlier this month has been identified.
njcom,Falling debris keeps part of George Washington Bridge closed through rush hour,https://www.nj.com/bergen/2026/05/falling-debris-keeps-part-of-george-washington-bridge-closed-through-rush-hour.html,"Wed, 13 May 2026 18:27:07 +0000",Debris fell from a ceiling above the westbound lanes Wednesday morning.
masslive,State rep calls Supreme Court leader 'Uncle Tom' after redistricting ruling,https://www.masslive.com/politics/2026/05/state-rep-calls-supreme-court-leader-uncle-tom-after-redistricting-ruling.html,"Wed, 13 May 2026 18:26:55 +0000","A state representative blasted Justice Clarence Thomas as a ""sellout"" after SCOTUS cleared the way for a map with only one majority-Black district."
silive,Autism awareness: Grace Foundation opens cafe at Staten Island hospital,https://www.silive.com/news/2026/05/autism-awareness-grace-foundation-opens-cafe-at-staten-island-hospital.html,"Wed, 13 May 2026 18:26:44 +0000",The partnership between the nonprofit and Sea View creates a gathering space while empowering individuals with autism through meaningful employment.
njcom,"See all residential properties sold in Irvington area, April 27 to May 10",https://www.nj.com/realestate-news/2026/05/see-all-residential-properties-sold-in-irvington-area-april-27-to-may-10.html,"Wed, 13 May 2026 18:26:37 +0000","The following is a listing of all residential property transfers in Irvington area reported during the week of April 27. There were 18 transactions posted during this time. During this period, the median sale for the area was a 2,484-square-foot property on Durand Place in Irvington that sold for $575,000."
silive,Crushing chaos: Video shows NYPD demolish 200+ illegal bikes on Staten Island,https://www.silive.com/crime-safety/2026/05/crushing-chaos-video-shows-nypd-demolish-200-illegal-bikes-confiscated-on-staten-island.html,"Wed, 13 May 2026 18:26:15 +0000",The demolition was attended by NYPD Commissioner Jessica Tisch.
silive,Extended Polymarket promo code “SILIVE” now secures $20 referral promo through May,https://www.silive.com/betting/2026/05/extended-polymarket-promo-code-silive-now-secures-20-referral-promo-through-may.html,"Wed, 13 May 2026 18:25:38 +0000","Double your starting balance this May using Polymarket promo code SILIVE. Get $20 in bonus funds to trade the NBA and NHL Playoffs, MLB, and more."
oregonlive,How to get Tory Burch designer slide sandals for under $200 right now,https://www.oregonlive.com/shopping-deals/2026/05/this-stunning-tory-burch-sandal-costs-half-what-most-designer-slides-do-right-now.html,"Wed, 13 May 2026 18:25:37 +0000","The Double T Pool Slide is priced at $150 while comparable designer sandals have climbed well past $300, offering the brand's signature hardware and a supportive footbed built for all-day wear."
pennlive,Canadian-based company ceases operations; dozens of people laid off in Pennsylvania,https://www.pennlive.com/business/2026/05/canadian-based-company-ceases-operations-dozens-of-people-laid-off-in-pennsylvania.html,"Wed, 13 May 2026 18:24:14 +0000","The company said its financial position has worsened significantly since 2021, and that it had faced additional pressure since 2024 due to the imposition of tariffs by the U.S. government, post-pandemic reductions in consumer demand, increased competition from offshore competitors, and ongoing cash constraints."
pennlive,Drug counselor who delivered ‘Friends’ star Matthew Perry ketamine that killed him gets 2 years,https://www.pennlive.com/nation-world/2026/05/drug-counselor-who-delivered-friends-star-matthew-perry-ketamine-that-killed-him-gets-2-years.html,"Wed, 13 May 2026 18:22:49 +0000",Fleming became the fourth person sentenced of the five who have pleaded guilty.
cleveland,Former ‘AHS’ couple keep distance at recent event years after domestic violence arrest,https://www.cleveland.com/news/2026/05/former-ahs-couple-keep-distance-at-recent-event-years-after-domestic-violence-arrest.html,"Wed, 13 May 2026 18:21:27 +0000",Emma Roberts and Evan Peters reunited publicly while promoting the next season of “American Horror Story.”
njcom,"N.J. girls track & field sectionals, 2026: Preview & prediction for Central, Group 3 meet",https://www.nj.com/highschoolsports/2026/05/nj-girls-track-field-sectionals-2026-preview-prediction-for-central-group-3-meet.html,"Wed, 13 May 2026 18:20:00 +0000","Here's everything you need to know ahead of the Central, Group 3 girls sectional meet at Middletown North."
lehighvalley,Update: Damaging winds and quarter-sized hail foreseen with thunderstorms in Southwest Pa. Wednesday,https://www.lehighvalleylive.com/weather-alerts/2026/05/damaging-winds-and-quarter-sized-hail-forecast-with-thunderstorms-to-hit-washington-county-wednesday.html,"Wed, 13 May 2026 18:19:25 +0000","At 3:34 p.m. on Wednesday, the National Weather Service issued an updated severe thunderstorm warning in effect until 4 p.m. for Allegheny, Fayette, Washington and Westmoreland counties."
pennlive,Update: Quarter-sized hail and damaging winds predicted with thunderstorms to hit Southwest Pa. Wednesday,https://www.pennlive.com/weather-alerts/2026/05/thunderstorms-with-damaging-winds-and-quarter-sized-hail-in-washington-county-wednesday.html,"Wed, 13 May 2026 18:18:29 +0000","On Wednesday at 3:34 p.m. an updated severe thunderstorm warning was issued by the National Weather Service in effect until 4 p.m. for Allegheny, Fayette, Washington and Westmoreland counties."
cleveland,Euclid police union slams lawsuit filed over officer Jacob Derbin’s death,https://www.cleveland.com/court-justice/2026/05/euclid-police-union-slams-lawsuit-filed-over-officer-jacob-derbins-death.html,"Wed, 13 May 2026 18:18:20 +0000","The Euclid police union slammed a lawsuit blaming officers for Jacob Derbin’s death, defending their actions in the fatal 2024 shooting."
pennlive,DraftKings Casino promo code: What new PA players get in May,https://www.pennlive.com/sweepstakes-casinos/2026/05/draftkings-casino-promo-code-what-new-pa-players-get-in-may.html,"Wed, 13 May 2026 18:18:00 +0000","Find the newest DraftKings Casino promo code available to PA players this May. Compare bonus features, review withdrawal rules and learn what to expect."
alcom,Hoka’s new Skyward X 2 sneaker color is already available at Dick’s,https://www.al.com/shopping/2026/05/hokas-new-skyward-x-2-sneaker-color-is-already-available-at-dicks.html,"Wed, 13 May 2026 18:16:46 +0000","Hoka’s Skyward X 2 features a redesigned max-cushion build with updated support, comfort and a bold new look for daily running."
masslive,‘Embodied our highest ideals’: Mass. Trooper Kevin Trainor laid to rest,https://www.masslive.com/news/2026/05/embodied-our-highest-ideals-mass-trooper-kevin-trainor-laid-to-rest.html,"Wed, 13 May 2026 18:16:00 +0000","The funeral for Massachusetts State Trooper Kevin Trainor, who was killed last week in a crash with a wrong-way driver on Route 1 in Lynnfield, took place Wednesday morning at Saint James Church in Salem."
silive,NY weather: Thunderstorms with penny-sized hail and damaging winds in part of New York Wednesday,https://www.silive.com/weather-alerts/2026/05/ny-weather-thunderstorms-with-penny-sized-hail-and-damaging-winds-in-part-of-new-york-wednesday.html,"Wed, 13 May 2026 18:15:25 +0000","On Wednesday at 2:11 p.m. the National Weather Service released a severe thunderstorm warning in effect until 3:15 p.m. for Allegany, Cattaraugus, Livingston and Wyoming counties."
mlive,"Check out a record player, an ice cream maker and more from Saginaw’s ‘Library of Things’",https://www.mlive.com/news/saginaw-bay-city/2026/05/check-out-a-record-player-an-ice-cream-maker-and-more-from-saginaws-library-of-things.html,"Wed, 13 May 2026 18:15:00 +0000",The program lets library patrons test products before committing to a purchase.
oregonlive,Oregon’s top high school boys lacrosse players: Meet the state’s best midfielders,https://www.oregonlive.com/highschoolsports/2026/05/oregons-top-high-school-boys-lacrosse-players-meet-the-states-best-midfielders.html,"Wed, 13 May 2026 18:15:00 +0000",Here’s a look at which midfielders statewide have been the best of the best in Oregon high school boys lacrosse in 2026.
njcom,Here's how to find the best seats at MetLife Stadium if you're going to the FIFA World Cup,https://www.nj.com/live-entertainment/2026/05/metlife-seating-chart-how-to-find-the-best-seats-for-the-world-cup.html,"Wed, 13 May 2026 18:15:00 +0000","The FIFA World Cup will be kicking off at MetLife Stadium on June 13, 2026 and if you're still gunning to go but don't know where to sit, we're here to help."
masslive,R&B star shares explicit response to Pitchfork calling new album ‘soulless’,https://www.masslive.com/entertainment/2026/05/rb-star-shares-explicit-response-to-pitchfork-calling-new-album-soulless.html,"Wed, 13 May 2026 18:12:41 +0000","After getting one of the lowest scores in Pitchfork history, the singer responded in a video telling haters to go listen to other artists instead."
lehighvalley,Historic solar-powered plane that made 2016 stopover in Lehigh Valley is ‘destroyed’,https://www.lehighvalleylive.com/news/2026/05/historic-solar-powered-plane-that-made-2016-stopover-in-lehigh-valley-is-destroyed.html,"Wed, 13 May 2026 18:12:30 +0000","There were no injuries when the Solar Impulse 2 aircraft crashed into the Gulf of Mexico, federal investigators say."
alcom,More Republicans vote against Iran war as Senate allows Trump to continue conflict,https://www.al.com/politics/2026/05/more-republicans-vote-against-iran-war-as-senate-allows-trump-to-continue-conflict.html,"Wed, 13 May 2026 18:10:43 +0000",Several other Republican senators have signaled they want Congress to weigh in on the direction of the conflict.
pennlive,"‘Revenge of the Nerds,’ ‘Bloodsport’ actor dies at 71: ‘Deeply missed and forever remembered’",https://www.pennlive.com/entertainment/2026/05/revenge-of-the-nerds-bloodsport-actor-dies-at-71-deeply-missed-and-forever-remembered.html,"Wed, 13 May 2026 18:10:42 +0000",He made his first film appearances in uncredited roles in movies like 1980’s “Any Which Way You Can” and 1982’s “Conan the Barbarian.”
njcom,Store surveillance could make ‘out of control’ prices even higher. The feds are stepping in.,https://www.nj.com/business/2026/05/store-surveillance-could-make-out-of-control-prices-even-higher-the-feds-are-stepping-in.html,"Wed, 13 May 2026 18:10:26 +0000",U.S. Rep. Frank Pallone sent letters asking 25 retailers how AI and personal data are used to set consumer prices.
